date,score,percent
2022-06-02,-10.0,-14.285714285714285
2022-06-03,10.0,14.285714285714285
2022-06-06,10.0,14.285714285714285
2022-06-07,10.0,14.285714285714285
2022-06-08,10.0,14.285714285714285
2022-06-09,0.0,0.0
2022-06-10,0.0,0.0
2022-06-13,10.0,14.285714285714285
2022-06-14,-60.0,-85.71428571428571
2022-06-15,-50.0,-71.42857142857143
2022-06-16,-70.0,-100.0
2022-06-17,-70.0,-100.0
2022-06-21,-30.0,-42.857142857142854
2022-06-22,-20.0,-28.57142857142857
2022-06-23,-20.0,-28.57142857142857
2022-06-24,-20.0,-28.57142857142857
2022-06-27,-10.0,-14.285714285714285
2022-06-28,-20.0,-28.57142857142857
2022-06-29,-20.0,-28.57142857142857
2022-06-30,-30.0,-42.857142857142854
2022-07-01,-20.0,-28.57142857142857
2022-07-05,-20.0,-28.57142857142857
2022-07-06,-20.0,-28.57142857142857
2022-07-07,-10.0,-14.285714285714285
2022-07-08,-10.0,-14.285714285714285
2022-07-11,-20.0,-28.57142857142857
2022-07-12,0.0,0.0
2022-07-13,0.0,0.0
2022-07-14,0.0,0.0
2022-07-15,10.0,14.285714285714285
2022-07-18,0.0,0.0
2022-07-19,40.0,57.14285714285714
2022-07-20,30.0,42.857142857142854
2022-07-21,30.0,42.857142857142854
2022-07-22,30.0,42.857142857142854
2022-07-25,30.0,42.857142857142854
2022-07-26,20.0,28.57142857142857
2022-07-27,20.0,28.57142857142857
2022-07-28,40.0,57.14285714285714
2022-07-29,60.0,85.71428571428571
2022-08-01,60.0,85.71428571428571
2022-08-02,30.0,42.857142857142854
2022-08-03,20.0,28.57142857142857
2022-08-04,10.0,14.285714285714285
2022-08-05,20.0,28.57142857142857
2022-08-08,20.0,28.57142857142857
2022-08-09,20.0,28.57142857142857
2022-08-10,40.0,57.14285714285714
2022-08-11,40.0,57.14285714285714
2022-08-12,60.0,85.71428571428571
2022-08-15,60.0,85.71428571428571
2022-08-16,60.0,85.71428571428571
2022-08-17,40.0,57.14285714285714
2022-08-18,40.0,57.14285714285714
2022-08-19,20.0,28.57142857142857
2022-08-22,10.0,14.285714285714285
